[INFO ] 2019-06-25T14:51:05,393Z [main] cliutils.CliWrapperBase.call - Application Args: generate-node-info
	at net.corda.core.transactions.TransactionBuilder.access$selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:43) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder$handleContract$3.invoke(TransactionBuilder.kt:309) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.handleContract(TransactionBuilder.kt:317) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.selectContractAttachmentsAndOutputStateConstraints(TransactionBuilder.kt:242) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core(TransactionBuilder.kt:134) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core$default(TransactionBuilder.kt:128) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransaction(TransactionBuilder.kt:125) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toSignedTransaction(TransactionBuilder.kt:674) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:232) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:246) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:255) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:62) ~[?:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:22) ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:228) ~[corda-node-4.0.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:45) ~[corda-node-4.0.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_201]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_201]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.0.jar:?]
[WARN ] 2019-06-25T14:57:22,279Z [Node thread-1] statemachine.ActionExecutorImpl.executePropagateErrors - Propagating error [errorCode=gyt3ap, moreInformationAt=https://errors.corda.net/OS/4.0/gyt3ap] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
	at net.corda.core.transactions.TransactionBuilder.selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:445) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.access$selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:43) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder$handleContract$3.invoke(TransactionBuilder.kt:309) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.handleContract(TransactionBuilder.kt:317) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.selectContractAttachmentsAndOutputStateConstraints(TransactionBuilder.kt:242) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core(TransactionBuilder.kt:134) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core$default(TransactionBuilder.kt:128) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransaction(TransactionBuilder.kt:125) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toSignedTransaction(TransactionBuilder.kt:674) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:232) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:246) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:255) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:62) ~[?:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:22) ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:228) ~[corda-node-4.0.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:45) ~[corda-node-4.0.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_201]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_201]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.0.jar:?]
[ERROR] 2019-06-25T14:57:22,419Z [Node thread-1] proxies.ExceptionSerialisingRpcOpsProxy.log - Error during RPC invocation [errorCode=gyt3ap, moreInformationAt=https://errors.corda.net/OS/4.0/gyt3ap] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
	at net.corda.core.transactions.TransactionBuilder.selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:445) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.access$selectAttachmentThatSatisfiesConstraints(TransactionBuilder.kt:43) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder$handleContract$3.invoke(TransactionBuilder.kt:309) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.handleContract(TransactionBuilder.kt:317) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.selectContractAttachmentsAndOutputStateConstraints(TransactionBuilder.kt:242) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core(TransactionBuilder.kt:134) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransactionWithContext$core$default(TransactionBuilder.kt:128) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toWireTransaction(TransactionBuilder.kt:125) ~[corda-core-4.0.jar:?]
	at net.corda.core.transactions.TransactionBuilder.toSignedTransaction(TransactionBuilder.kt:674) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:232) ~[corda-core-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:246) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at net.corda.core.node.ServiceHub$DefaultImpls.signInitialTransaction(ServiceHub.kt:255) ~[corda-core-4.0.jar:?]
	at net.corda.node.services.api.ServiceHubInternal$DefaultImpls.signInitialTransaction(ServiceHubInternal.kt) ~[corda-node-4.0.jar:?]
	at net.corda.node.internal.AbstractNode$ServiceHubInternalImpl.signInitialTransaction(AbstractNode.kt:947) ~[corda-node-4.0.jar:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:62) ~[?:?]
	at com.template.flows.IOUFlow.call(IOUFlow.java:22) ~[?:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:228) ~[corda-node-4.0.jar:?]
	at net.corda.node.services.statemachine.FlowStateMachineImpl.run(FlowStateMachineImpl.kt:45) ~[corda-node-4.0.jar:?]
	at co.paralleluniverse.fibers.Fiber.run1(Fiber.java:1092) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.Fiber.exec(Fiber.java:788) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.doExec(RunnableFiberTask.java:100) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at co.paralleluniverse.fibers.RunnableFiberTask.run(RunnableFiberTask.java:91) ~[quasar-core-0.7.10-jdk8.jar:0.7.10]
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:511) ~[?:1.8.0_201]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$201(ScheduledThreadPoolExecutor.java:180) ~[?:1.8.0_201]
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_201]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_201]
	at net.corda.node.utilities.AffinityExecutor$ServiceAffinityExecutor$1$thread$1.run(AffinityExecutor.kt:63) ~[corda-node-4.0.jar:?]
[ERROR] 2019-06-25T14:57:22,452Z [Node thread-1] proxies.ExceptionSerialisingRpcOpsProxy.log - Error during RPC invocation [errorCode=10tqhac, moreInformationAt=https://errors.corda.net/OS/4.0/10tqhac] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
[ERROR] 2019-06-25T14:57:22,494Z [Node thread-1] proxies.ExceptionSerialisingRpcOpsProxy.log - Error during RPC invocation [errorCode=10tqhac, moreInformationAt=https://errors.corda.net/OS/4.0/10tqhac] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
[ERROR] 2019-06-25T14:57:22,500Z [Node thread-1] proxies.ExceptionSerialisingRpcOpsProxy.log - Error during RPC invocation [errorCode=10tqhac, moreInformationAt=https://errors.corda.net/OS/4.0/10tqhac] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
[WARN ] 2019-06-25T14:57:22,533Z [Node thread-1] interceptors.DumpHistoryOnErrorInterceptor.executeTransition - Flow [aaca412b-4f32-41f7-a6d0-afee9166558b] errored, dumping all transitions:

 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:21.553Z
  Event: DoRemainingWork
  Actions: 
    CreateTransaction
    PersistCheckpoint(id=[aaca412b-4f32-41f7-a6d0-afee9166558b], checkpoint=Checkpoint(invocationContext=InvocationContext(origin=RPC(actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB)), trace=Trace(invocationId=318e3364-6fa8-4554-951d-b54ec61ea040, timestamp: 2019-06-25T14:57:21.106Z, entityType: Invocation, sessionId=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, timestamp: 2019-06-25T14:57:20.185Z, entityType: Session), actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB), externalTrace=null, impersonatedActor=null), ourIdentity=O=Notary, L=London, C=GB, sessions={}, subFlowStack=[Initiating(flowClass=class com.template.flows.IOUFlow, classToInitiateWith=class com.template.flows.IOUFlow, flowInfo=FlowInfo(flowVersion=1, appName=workflows-0.1), subFlowVersion=CorDappFlow(platformVersion=4, corDappName=workflows-0.1, corDappHash=1951822794FE65A8CC34E8B9E1AE9FBFD475BC44E2A676C4F4725BA3E0E9BBBF), isEnabledTimedFlow=false)], flowState=Unstarted(flowStart=Explicit, frozenFlowLogic=EA30C6FBDCDE9A9268734434CCC38FB5303BA03D3073724FE0553E147E98C0DC), errorState=Clean, numberOfSuspends=0), isCheckpointUpdate=false)
    PersistDeduplicationFacts(deduplicationHandlers=[net.corda.node.internal.FlowStarterImpl$startFlow$startFlowEvent$1@380c532e])
    CommitTransaction
    AcknowledgeMessages(deduplicationHandlers=[net.corda.node.internal.FlowStarterImpl$startFlow$startFlowEvent$1@380c532e])
    SignalFlowHasStarted(flowId=[aaca412b-4f32-41f7-a6d0-afee9166558b])
    CreateTransaction
  Continuation: Resume(result=null)
  Diff between previous and next state:
isAnyCheckpointPersisted: 
    false
    true
pendingDeduplicationHandlers: 
    [net.corda.node.internal.FlowStarterImpl$startFlow$startFlowEvent$1@380c532e]
    []
isFlowResumed: 
    false
    true


 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:22.175Z
  Event: Error(exception=net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging)
  Actions: 
    RollbackTransaction
    ScheduleEvent(event=DoRemainingWork)
  Continuation: ProcessEvents
  Diff between previous and next state:
checkpoint.errorState: 
    Clean
    Errored(errors=[FlowError(errorId=-5073282507172617465, exception=net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging)], propagatedIndex=0, propagating=false)
isFlowResumed: 
    true
    false


 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:22.190Z
  Event: DoRemainingWork
  Actions: 
    
  Continuation: ProcessEvents
  Diff between previous and next state:
null

 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:22.207Z
  Event: StartErrorPropagation
  Actions: 
    ScheduleEvent(event=DoRemainingWork)
  Continuation: ProcessEvents
  Diff between previous and next state:
checkpoint.errorState.propagating: 
    false
    true


 --- Transition of flow [aaca412b-4f32-41f7-a6d0-afee9166558b] ---
  Timestamp: 2019-06-25T14:57:22.504Z
  Event: DoRemainingWork
  Actions: 
    PropagateErrors(errorMessages=[ErrorSessionMessage(flowException=net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging, errorId=-5073282507172617465)], sessions=[], senderUUID=b22f14a8-25dd-40c5-9db0-dd32f0c31ed7)
    CreateTransaction
    RemoveCheckpoint(id=[aaca412b-4f32-41f7-a6d0-afee9166558b])
    PersistDeduplicationFacts(deduplicationHandlers=[])
    ReleaseSoftLocks(uuid=aaca412b-4f32-41f7-a6d0-afee9166558b)
    CommitTransaction
    AcknowledgeMessages(deduplicationHandlers=[])
    RemoveSessionBindings(sessionIds=[])
    RemoveFlow(flowId=[aaca412b-4f32-41f7-a6d0-afee9166558b], removalReason=ErrorFinish(flowErrors=[FlowError(errorId=-5073282507172617465, exception=net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging)]), lastState=StateMachineState(checkpoint=Checkpoint(invocationContext=InvocationContext(origin=RPC(actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB)), trace=Trace(invocationId=318e3364-6fa8-4554-951d-b54ec61ea040, timestamp: 2019-06-25T14:57:21.106Z, entityType: Invocation, sessionId=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, timestamp: 2019-06-25T14:57:20.185Z, entityType: Session), actor=Actor(id=Id(value=internalShell), serviceId=AuthServiceId(value=NODE_CONFIG), owningLegalIdentity=O=Notary, L=London, C=GB), externalTrace=null, impersonatedActor=null), ourIdentity=O=Notary, L=London, C=GB, sessions={}, subFlowStack=[Initiating(flowClass=class com.template.flows.IOUFlow, classToInitiateWith=class com.template.flows.IOUFlow, flowInfo=FlowInfo(flowVersion=1, appName=workflows-0.1), subFlowVersion=CorDappFlow(platformVersion=4, corDappName=workflows-0.1, corDappHash=1951822794FE65A8CC34E8B9E1AE9FBFD475BC44E2A676C4F4725BA3E0E9BBBF), isEnabledTimedFlow=false)], flowState=Unstarted(flowStart=Explicit, frozenFlowLogic=EA30C6FBDCDE9A9268734434CCC38FB5303BA03D3073724FE0553E147E98C0DC), errorState=Errored(errors=[FlowError(errorId=-5073282507172617465, exception=net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging)], propagatedIndex=1, propagating=true), numberOfSuspends=0), flowLogic=com.template.flows.IOUFlow@486e420a, pendingDeduplicationHandlers=[], isFlowResumed=false, isTransactionTracked=false, isAnyCheckpointPersisted=true, isStartIdempotent=false, isRemoved=true, senderUUID=b22f14a8-25dd-40c5-9db0-dd32f0c31ed7))
  Continuation: Abort
  Diff between previous and next state:
checkpoint.errorState.propagatedIndex: 
    0
    1
isRemoved: 
    false
    true
 {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
[WARN ] 2019-06-25T14:57:22,533Z [Node thread-1] interceptors.DumpHistoryOnErrorInterceptor.executeTransition - Flow [aaca412b-4f32-41f7-a6d0-afee9166558b] error [errorCode=10tqhac, moreInformationAt=https://errors.corda.net/OS/4.0/10tqhac] {actor_id=internalShell, actor_owning_identity=O=Notary, L=London, C=GB, actor_store_id=NODE_CONFIG, fiber-id=10000001, flow-id=aaca412b-4f32-41f7-a6d0-afee9166558b, invocation_id=318e3364-6fa8-4554-951d-b54ec61ea040, invocation_timestamp=2019-06-25T14:57:21.106Z, origin=internalShell, session_id=2e6fc04b-e33c-4460-bb69-1d5cdb82bb9b, session_timestamp=2019-06-25T14:57:20.185Z, thread-id=139}
net.corda.core.transactions.MissingContractAttachments: Cannot find contract attachments for com.template.TemplateContractnull. See https://docs.corda.net/api-contract-constraints.html#debugging
[INFO ] 2019-06-25T14:58:46,303Z [Thread-12] BasicInfo.printBasicNodeInfo - Shutting down ...
